customer_id,first_name,last_name,age,gender,city,state,signup_date,segment,membership_tier,preferred_channel,is_active,lifetime_value
819,Luisa,Cardoso,41.0,M,Brasilia,DF,2023-02-23,small_business,bronze,direct,1,21.85
820,Lucas,Oliveira,34.0,,Belo Horizonte,MG,2023-02-23,consumer,bronze,social,1,93.22
821,Juyoung,Kim,37.0,,Fortaleza,CE,2025-08-18,consumer,bronze,organic,1,22.59
822,Gabriela,Pereira,33.0,F,Brasilia,DF,2023-12-02,consumer,bronze,email,1,135.25
823,Pedro,Almeida,36.0,F,Recife,PE,2024-03-31,consumer,bronze,referral,0,67.03
824,Juyoung,Nagata,18.0,M,Salvador,BA,2025-09-30,consumer,gold,social,1,32.86
825,Pedro,Nagata,18.0,F,Sao Paulo,SP,2025-02-18,small_business,bronze,paid_search,1,113.89
826,Camila,Santos,35.0,M,Salvador,BA,2025-07-24,consumer,platinum,email,1,249.07
827,Sofia,Park,36.0,F,Recife,PE,2023-03-22,small_business,silver,email,1,34.64
828,Andre,Ferreira,33.0,Other,Salvador,BA,2025-03-26,consumer,gold,paid_search,1,39.15
829,Valentina,Santos,41.0,M,Recife,PE,2024-08-25,enterprise,silver,paid_search,1,55.98
830,Carla,Barbosa,22.0,M,Goiania,GO,2025-07-14,consumer,bronze,organic,1,116.47
831,Ana,Costa,20.0,M,Porto Alegre,RS,2025-07-12,consumer,bronze,organic,1,34.89
832,Karen,Costa,33.0,F,Rio de Janeiro,RJ,2024-05-27,consumer,silver,direct,1,82.96
833,Yuki,Kim,45.0,,Florianopolis,SC,2025-07-09,consumer,bronze,email,0,119.57
834,Marina,Melo,49.0,M,Campinas,SP,2023-11-24,consumer,gold,organic,1,95.91
835,Felipe,Lima,19.0,F,Fortaleza,CE,2023-11-04,consumer,platinum,organic,1,58.85
836,Joao,Costa,46.0,M,Curitiba,PR,2025-07-02,consumer,bronze,paid_search,1,26.67
837,Ana,Matsuda,29.0,,Sao Paulo,SP,2024-06-02,consumer,bronze,paid_search,1,29.39
838,Hiro,Almeida,27.0,,Sao Paulo,SP,2025-10-07,consumer,bronze,paid_search,1,103.46
839,Valentina,Cardoso,,Other,Salvador,BA,2023-06-12,small_business,bronze,email,1,83.94
840,Bruno,Costa,35.0,Other,Campinas,SP,2024-03-01,consumer,bronze,paid_search,1,54.49
841,Karen,Oliveira,26.0,,Sao Paulo,SP,2024-09-03,small_business,bronze,social,1,124.19
842,Valentina,Cardoso,40.0,M,Brasilia,DF,2024-08-05,consumer,gold,organic,1,33.37
843,Beatriz,Santos,18.0,Other,Florianopolis,SC,2025-01-07,consumer,bronze,email,1,90.19
844,Luisa,Tanaka,53.0,F,Recife,PE,2023-05-19,consumer,bronze,paid_search,1,123.35
845,Juyoung,Rodrigues,24.0,,Brasilia,DF,2023-09-07,consumer,bronze,paid_search,1,47.63
846,Valentina,Santos,38.0,F,Florianopolis,SC,2024-03-04,consumer,gold,direct,1,102.47
847,Nicolas,Cardoso,37.0,Other,Florianopolis,SC,2024-08-11,small_business,silver,email,1,40.66
848,Beatriz,Lima,28.0,,Fortaleza,CE,2024-12-25,consumer,bronze,social,1,68.0
849,Paulo,Costa,23.0,M,Goiania,GO,2025-10-16,consumer,gold,organic,0,72.33
850,Daniel,Silva,18.0,F,Belo Horizonte,MG,2023-01-04,consumer,silver,direct,1,227.07
851,Nicolas,Santos,27.0,M,Belo Horizonte,MG,2025-04-29,consumer,bronze,paid_search,0,
852,Isabela,Oliveira,27.0,Other,Belo Horizonte,MG,2024-07-30,enterprise,silver,direct,1,28.23
853,Karen,Park,37.0,F,Rio de Janeiro,RJ,2024-11-13,consumer,silver,paid_search,1,48.44
854,Camila,Nagata,24.0,,Belo Horizonte,MG,2024-11-07,small_business,bronze,email,1,37.39
855,Paulo,Lima,38.0,Other,Sao Paulo,SP,2023-10-06,consumer,bronze,email,1,126.87
856,Camila,Barbosa,32.0,Other,Recife,PE,2023-04-25,consumer,bronze,direct,1,110.84
857,Tiago,Nagata,27.0,Other,Sao Paulo,SP,2024-03-02,consumer,silver,direct,1,64.29
858,Camila,Silva,36.0,,Brasilia,DF,2024-07-28,consumer,platinum,paid_search,1,20.7
859,Felipe,Cardoso,47.0,Other,Brasilia,DF,2025-03-08,consumer,silver,paid_search,1,34.76
860,Isabela,Tanaka,37.0,M,Porto Alegre,RS,2023-03-06,consumer,silver,direct,1,40.18
861,Renata,Ferreira,18.0,Other,Curitiba,PR,2024-03-18,consumer,silver,direct,1,20.0
862,Olivia,Barbosa,,,Belo Horizonte,MG,2023-07-09,small_business,bronze,email,1,56.63
863,Karen,Araujo,39.0,Other,Brasilia,DF,2024-01-25,consumer,gold,social,1,100.3
864,Camila,Barbosa,25.0,M,Brasilia,DF,2023-07-21,small_business,silver,organic,1,70.81
865,Marina,Barbosa,45.0,Other,Sao Paulo,SP,2025-07-29,consumer,bronze,email,1,79.67
866,Karen,Matsuda,22.0,F,Goiania,GO,2023-06-28,consumer,bronze,organic,1,29.97
867,Ana,Ribeiro,45.0,M,Goiania,GO,2024-10-01,small_business,silver,paid_search,1,202.27
868,Isabela,Melo,42.0,,Belo Horizonte,MG,2024-08-09,enterprise,silver,organic,0,85.68
869,Felipe,Rodrigues,37.0,F,Curitiba,PR,2023-11-02,consumer,gold,email,1,144.07
870,Isabela,Lima,29.0,Other,Porto Alegre,RS,2024-10-14,consumer,bronze,direct,0,105.0
871,Joao,Cardoso,22.0,,Brasilia,DF,2023-05-26,consumer,bronze,paid_search,1,79.16
872,Andre,Santos,38.0,F,Sao Paulo,SP,2025-08-22,consumer,gold,organic,1,47.15
873,Juyoung,Cardoso,28.0,,Recife,PE,2024-01-02,consumer,silver,referral,1,50.64
874,Camila,Almeida,18.0,F,Curitiba,PR,2024-11-11,enterprise,bronze,paid_search,1,32.57
875,Carla,Matsuda,18.0,Other,Salvador,BA,2023-09-27,small_business,bronze,direct,0,85.44
876,Paulo,Pereira,40.0,M,Florianopolis,SC,2025-08-11,consumer,platinum,social,1,78.21
877,Beatriz,Kim,22.0,Other,Fortaleza,CE,2024-06-12,consumer,bronze,organic,0,125.8
878,Paulo,Silva,32.0,F,Porto Alegre,RS,2025-07-17,small_business,bronze,organic,1,38.56
879,Joao,Kim,29.0,M,Salvador,BA,2023-12-16,consumer,silver,email,1,127.05
880,Karen,Melo,20.0,Other,Recife,PE,2023-08-08,consumer,silver,direct,1,105.46
881,Hiro,Cardoso,39.0,M,Recife,PE,2025-04-26,consumer,platinum,direct,1,39.37
882,Karen,Almeida,41.0,,Recife,PE,2023-05-16,consumer,gold,direct,1,45.49
883,Sofia,Pereira,23.0,F,Recife,PE,2024-12-01,consumer,bronze,referral,1,214.24
884,Daniel,Ribeiro,37.0,Other,Florianopolis,SC,2025-09-23,consumer,bronze,paid_search,1,94.69
885,Joao,Park,47.0,F,Salvador,BA,2023-12-27,consumer,silver,organic,1,110.34
886,Karen,Araujo,23.0,F,Fortaleza,CE,2025-02-15,small_business,bronze,email,1,82.77
887,Luisa,Lima,25.0,,Brasilia,DF,2023-01-01,consumer,gold,paid_search,1,76.06
888,Gabriela,Almeida,42.0,Other,Recife,PE,2025-07-04,enterprise,gold,social,1,31.9
889,Beatriz,Tanaka,28.0,Other,Goiania,GO,2024-09-15,consumer,gold,paid_search,0,55.73
890,Valentina,Barbosa,22.0,M,Fortaleza,CE,2023-01-17,consumer,platinum,direct,1,198.81
891,Andre,Melo,36.0,F,Sao Paulo,SP,2025-01-26,small_business,silver,direct,1,36.94
892,Julia,Ferreira,44.0,M,Porto Alegre,RS,2023-08-13,consumer,bronze,email,0,115.74
893,Yuki,Nagata,39.0,,Fortaleza,CE,2025-03-18,enterprise,silver,direct,1,20.0
894,Mateus,Costa,38.0,M,Campinas,SP,2024-03-08,small_business,bronze,email,1,146.37
895,Eduarda,Ferreira,23.0,M,Porto Alegre,RS,2025-05-04,consumer,bronze,direct,1,57.27
896,Eduarda,Araujo,40.0,M,Rio de Janeiro,RJ,2023-02-02,consumer,silver,organic,1,40.31
897,Julia,Matsuda,48.0,,Goiania,GO,2025-05-01,consumer,bronze,organic,1,49.04
898,Nicolas,Melo,45.0,,Salvador,BA,2025-11-09,consumer,silver,email,1,20.0
899,Valentina,Silva,25.0,M,Brasilia,DF,2025-05-19,small_business,silver,paid_search,1,105.96
900,Beatriz,Melo,44.0,F,Curitiba,PR,2025-04-21,consumer,bronze,direct,1,86.07
901,Juyoung,Kim,27.0,,Fortaleza,CE,2025-09-16,consumer,silver,paid_search,1,20.0
902,Pedro,Barbosa,18.0,Other,Rio de Janeiro,RJ,2023-10-18,consumer,gold,direct,1,20.0
903,Andre,Cardoso,40.0,,Rio de Janeiro,RJ,2025-12-07,consumer,bronze,social,1,175.88
904,Mateus,Melo,31.0,Other,Goiania,GO,2023-06-09,enterprise,silver,email,1,97.12
905,Luisa,Silva,30.0,,Porto Alegre,RS,2025-12-31,consumer,silver,social,1,37.92
906,Lucas,Ferreira,28.0,F,Porto Alegre,RS,2025-05-12,consumer,gold,email,1,50.26
907,Pedro,Ribeiro,25.0,,Fortaleza,CE,2024-09-14,enterprise,silver,paid_search,1,68.12
908,Mateus,Ferreira,38.0,F,Fortaleza,CE,2023-04-16,consumer,silver,referral,1,35.41
909,Renata,Oliveira,42.0,Other,Rio de Janeiro,RJ,2023-09-17,consumer,bronze,paid_search,1,77.54
910,Isabela,Rodrigues,,F,Fortaleza,CE,2024-07-29,consumer,bronze,paid_search,1,43.83
911,Mateus,Matsuda,19.0,M,Fortaleza,CE,2023-11-06,consumer,gold,direct,1,49.91
912,Paulo,Costa,43.0,F,Florianopolis,SC,2024-04-28,consumer,bronze,referral,1,91.48
913,Valentina,Lima,35.0,,Rio de Janeiro,RJ,2023-10-25,consumer,bronze,referral,1,50.33
914,Pedro,Costa,39.0,Other,Belo Horizonte,MG,2025-06-20,consumer,gold,social,1,61.73
915,Bruno,Costa,27.0,,Curitiba,PR,2023-08-26,small_business,gold,paid_search,1,95.16
916,Hiro,Park,57.0,,Florianopolis,SC,2025-12-26,consumer,bronze,direct,0,135.71
917,Julia,Tanaka,,,Brasilia,DF,2025-12-22,consumer,gold,organic,1,71.31
918,Mateus,Santos,33.0,Other,Porto Alegre,RS,2025-12-21,consumer,silver,social,1,20.0
919,Karen,Rodrigues,22.0,F,Recife,PE,2024-07-12,consumer,bronze,direct,1,64.72
920,Olivia,Pereira,26.0,M,Fortaleza,CE,2025-03-12,consumer,bronze,direct,1,68.06
921,Karen,Melo,,F,Goiania,GO,2024-01-04,consumer,gold,organic,1,85.53
922,Daniel,Barbosa,25.0,,Sao Paulo,SP,2025-04-22,consumer,gold,direct,0,70.72
923,Isabela,Almeida,31.0,F,Florianopolis,SC,2024-08-03,small_business,bronze,email,0,52.24
924,Valentina,Souza,19.0,F,Fortaleza,CE,2024-03-20,small_business,bronze,email,1,143.82
925,Marina,Ribeiro,40.0,M,Fortaleza,CE,2023-09-24,consumer,gold,email,0,83.98
926,Isabela,Ferreira,22.0,F,Florianopolis,SC,2024-01-13,consumer,gold,organic,1,57.3
927,Juyoung,Nagata,40.0,F,Curitiba,PR,2025-05-24,consumer,bronze,direct,1,67.47
928,Marina,Nagata,23.0,Other,Sao Paulo,SP,2025-02-22,small_business,gold,social,1,20.0
929,Olivia,Oliveira,61.0,M,Curitiba,PR,2023-12-31,consumer,gold,social,1,55.51
930,Daniel,Lima,31.0,,Brasilia,DF,2025-10-04,enterprise,bronze,organic,1,52.46
931,Beatriz,Matsuda,38.0,F,Goiania,GO,2023-08-06,consumer,bronze,social,1,20.71
932,Luisa,Matsuda,,,Rio de Janeiro,RJ,2024-05-28,consumer,silver,referral,1,43.61
933,Beatriz,Santos,48.0,Other,Goiania,GO,2023-01-02,consumer,silver,paid_search,1,51.85
934,Tiago,Silva,37.0,,Porto Alegre,RS,2025-03-12,consumer,silver,paid_search,1,57.47
935,Sofia,Pereira,,,Recife,PE,2023-05-24,consumer,bronze,organic,1,59.72
936,Karen,Ferreira,33.0,F,Campinas,SP,2025-01-05,small_business,silver,paid_search,1,77.07
937,Camila,Matsuda,42.0,Other,Porto Alegre,RS,2023-06-14,consumer,bronze,organic,1,32.73
938,Marina,Almeida,39.0,,Brasilia,DF,2023-03-22,consumer,bronze,organic,1,96.72
939,Paulo,Oliveira,47.0,,Goiania,GO,2025-01-05,consumer,bronze,organic,0,45.05
940,Gabriela,Silva,40.0,M,Brasilia,DF,2023-03-15,consumer,gold,social,1,61.25
941,Paulo,Melo,28.0,,Rio de Janeiro,RJ,2024-09-22,consumer,silver,email,1,88.91
942,Karen,Santos,45.0,F,Sao Paulo,SP,2023-03-17,consumer,bronze,organic,0,272.11
943,Olivia,Melo,42.0,M,Belo Horizonte,MG,2025-12-07,consumer,gold,organic,1,117.84
944,Paulo,Silva,27.0,F,Sao Paulo,SP,2023-10-17,consumer,silver,social,1,29.66
945,Ana,Costa,35.0,Other,Goiania,GO,2023-09-25,consumer,gold,social,1,48.75
946,Valentina,Costa,21.0,F,Rio de Janeiro,RJ,2025-07-23,consumer,bronze,email,1,76.69
947,Paulo,Cardoso,27.0,M,Rio de Janeiro,RJ,2023-08-22,consumer,bronze,email,1,119.19
948,Karen,Park,25.0,M,Belo Horizonte,MG,2025-05-22,consumer,gold,paid_search,0,88.7
949,Tiago,Costa,26.0,F,Belo Horizonte,MG,2023-04-04,small_business,silver,organic,1,175.16
950,Juyoung,Kim,25.0,,Recife,PE,2023-12-11,consumer,bronze,social,0,32.09
951,Eduarda,Souza,18.0,,Fortaleza,CE,2023-03-25,small_business,gold,organic,1,34.05
952,Carla,Silva,,F,Sao Paulo,SP,2025-09-24,small_business,silver,organic,1,53.31
953,Nicolas,Araujo,36.0,M,Fortaleza,CE,2024-08-04,consumer,platinum,referral,1,40.69
954,Olivia,Tanaka,42.0,M,Curitiba,PR,2025-12-07,consumer,bronze,paid_search,1,73.32
955,Juyoung,Araujo,47.0,F,Sao Paulo,SP,2024-01-04,small_business,gold,direct,0,144.84
956,Nicolas,Silva,50.0,M,Curitiba,PR,2024-12-13,small_business,silver,organic,1,80.09
957,Valentina,Kim,29.0,M,Campinas,SP,2023-07-15,consumer,bronze,paid_search,0,76.95
958,Isabela,Santos,44.0,M,Goiania,GO,2024-03-02,consumer,silver,direct,1,20.0
959,Felipe,Costa,34.0,F,Salvador,BA,2025-10-15,enterprise,bronze,paid_search,1,139.49
960,Gabriela,Tanaka,39.0,,Porto Alegre,RS,2024-08-06,consumer,silver,email,1,58.95
961,Beatriz,Melo,26.0,F,Florianopolis,SC,2023-04-18,small_business,bronze,direct,1,29.94
962,Andre,Pereira,41.0,Other,Rio de Janeiro,RJ,2023-05-26,consumer,silver,direct,1,119.31
963,Hiro,Souza,33.0,F,Florianopolis,SC,2024-10-29,consumer,bronze,direct,1,90.18
964,Marina,Pereira,27.0,,Recife,PE,2024-02-14,consumer,bronze,referral,1,57.89
965,Gabriela,Cardoso,49.0,,Recife,PE,2023-10-24,consumer,silver,paid_search,1,63.52
966,Yuki,Kim,47.0,M,Salvador,BA,2024-02-02,consumer,silver,email,1,71.49
967,Isabela,Lima,36.0,,Sao Paulo,SP,2023-05-03,consumer,silver,email,0,61.05
968,Hiro,Ferreira,35.0,M,Brasilia,DF,2024-12-04,consumer,bronze,organic,1,280.13
969,Carla,Tanaka,32.0,,Campinas,SP,2024-04-15,consumer,bronze,organic,1,93.7
970,Camila,Matsuda,41.0,,Belo Horizonte,MG,2025-08-27,consumer,gold,organic,1,431.71
971,Karen,Tanaka,18.0,M,Belo Horizonte,MG,2024-05-22,consumer,silver,email,1,54.7
972,Bruno,Santos,26.0,F,Sao Paulo,SP,2025-05-05,consumer,platinum,email,1,61.26
973,Rafael,Souza,34.0,M,Recife,PE,2025-09-08,consumer,silver,direct,1,57.82
974,Gabriela,Lima,18.0,M,Sao Paulo,SP,2025-04-12,enterprise,silver,organic,1,227.08
975,Paulo,Ferreira,32.0,,Rio de Janeiro,RJ,2023-02-02,consumer,silver,paid_search,0,25.54
976,Olivia,Matsuda,46.0,,Florianopolis,SC,2023-02-19,consumer,bronze,direct,1,67.27
977,Juyoung,Silva,41.0,F,Porto Alegre,RS,2025-08-08,enterprise,gold,email,1,92.12
978,Renata,Santos,55.0,Other,Florianopolis,SC,2024-11-12,consumer,gold,paid_search,1,44.17
979,Rafael,Oliveira,32.0,Other,Fortaleza,CE,2024-02-29,small_business,silver,direct,1,40.95
980,Beatriz,Kim,18.0,F,Sao Paulo,SP,2025-11-20,consumer,gold,email,1,65.81
981,Lucas,Kim,37.0,F,Salvador,BA,2023-03-25,consumer,gold,paid_search,1,56.67
982,Karen,Pereira,41.0,,Belo Horizonte,MG,2023-10-11,consumer,bronze,direct,1,67.47
983,Luisa,Pereira,30.0,Other,Fortaleza,CE,2024-03-05,consumer,gold,referral,1,29.83
984,Bruno,Oliveira,33.0,,Recife,PE,2024-07-21,consumer,bronze,social,0,79.32
985,Paulo,Melo,40.0,Other,Campinas,SP,2023-09-09,consumer,platinum,direct,1,26.23
986,Gabriela,Matsuda,37.0,,Porto Alegre,RS,2023-05-15,consumer,bronze,organic,1,161.88
987,Daniel,Costa,43.0,M,Curitiba,PR,2023-06-07,enterprise,silver,organic,1,269.02
988,Yuki,Silva,18.0,M,Belo Horizonte,MG,2025-12-02,small_business,bronze,email,1,43.66
989,Pedro,Silva,32.0,F,Recife,PE,2025-06-28,consumer,silver,direct,1,54.19
990,Yuki,Nagata,26.0,Other,Belo Horizonte,MG,2025-11-30,small_business,gold,email,1,69.47
991,Tiago,Barbosa,36.0,,Porto Alegre,RS,2025-09-22,consumer,gold,social,0,69.89
992,Andre,Ferreira,23.0,Other,Fortaleza,CE,2023-09-28,consumer,silver,email,0,70.01
993,Luisa,Santos,33.0,Other,Porto Alegre,RS,2024-08-13,enterprise,bronze,social,1,28.72
994,Juyoung,Melo,18.0,M,Brasilia,DF,2023-11-26,consumer,bronze,direct,0,108.86
995,Felipe,Pereira,31.0,Other,Florianopolis,SC,2023-11-11,consumer,gold,paid_search,0,63.96
996,Lucas,Costa,31.0,F,Salvador,BA,2024-06-17,consumer,gold,referral,1,66.12
997,Lucas,Matsuda,38.0,M,Porto Alegre,RS,2023-10-30,consumer,gold,direct,1,110.64
998,Marina,Araujo,18.0,,Rio de Janeiro,RJ,2023-02-21,small_business,silver,direct,0,68.73
999,Pedro,Melo,27.0,Other,Brasilia,DF,2023-01-09,small_business,bronze,organic,1,44.91
1000,Andre,Ferreira,44.0,M,Curitiba,PR,2025-08-28,consumer,gold,direct,0,52.22
1001,Karen,Souza,32.0,F,Florianopolis,SC,2025-06-24,consumer,gold,social,1,58.74
1002,Joao,Silva,39.0,M,Campinas,SP,2023-08-28,enterprise,bronze,social,0,48.54
1003,Bruno,Cardoso,35.0,M,Rio de Janeiro,RJ,2024-10-30,consumer,silver,paid_search,1,384.1
1004,Ana,Oliveira,33.0,,Curitiba,PR,2024-02-05,small_business,silver,paid_search,0,67.33
1005,Marina,Almeida,26.0,F,Rio de Janeiro,RJ,2025-11-14,consumer,silver,organic,1,33.89
1006,Eduarda,Tanaka,39.0,Other,Porto Alegre,RS,2025-03-25,consumer,silver,email,0,
1007,Joao,Matsuda,36.0,F,Porto Alegre,RS,2024-12-20,small_business,bronze,paid_search,1,51.02
1008,Rafael,Matsuda,30.0,,Salvador,BA,2025-05-01,consumer,bronze,social,0,75.81
1009,Camila,Ribeiro,39.0,M,Recife,PE,2023-10-13,consumer,bronze,social,1,46.77
1010,Karen,Oliveira,25.0,,Salvador,BA,2025-12-11,consumer,bronze,direct,1,116.21
1011,Nicolas,Costa,57.0,M,Recife,PE,2024-07-13,consumer,gold,social,0,109.55
1012,Sofia,Araujo,35.0,Other,Recife,PE,2024-08-15,small_business,bronze,direct,1,34.91
1013,Sofia,Matsuda,36.0,F,Curitiba,PR,2025-10-08,consumer,bronze,social,1,49.2
1014,Daniel,Ferreira,31.0,,Curitiba,PR,2025-08-25,consumer,silver,direct,0,38.2
1015,Ana,Souza,40.0,,Goiania,GO,2024-05-16,consumer,silver,social,0,118.48
1016,Tiago,Araujo,37.0,Other,Rio de Janeiro,RJ,2025-01-10,consumer,bronze,direct,1,230.66
1017,Lucas,Barbosa,32.0,F,Salvador,BA,2023-09-02,small_business,gold,social,1,40.23
1018,Eduarda,Nagata,28.0,M,Brasilia,DF,2023-04-30,small_business,gold,email,1,26.17
1019,Lucas,Tanaka,24.0,Other,Sao Paulo,SP,2024-07-12,consumer,bronze,paid_search,1,48.27
1020,Yuki,Oliveira,29.0,M,Curitiba,PR,2025-12-20,consumer,silver,paid_search,1,42.81
1021,Sofia,Nagata,36.0,Other,Fortaleza,CE,2023-12-09,consumer,gold,organic,0,85.67
1022,Daniel,Melo,44.0,M,Florianopolis,SC,2025-01-12,consumer,bronze,organic,1,
1023,Lucas,Araujo,20.0,M,Campinas,SP,2024-07-30,consumer,silver,email,1,102.97
1024,Hiro,Almeida,29.0,F,Brasilia,DF,2025-10-27,consumer,bronze,paid_search,1,106.7
1025,Camila,Lima,26.0,,Rio de Janeiro,RJ,2023-08-27,small_business,bronze,email,1,69.92
1026,Eduarda,Matsuda,50.0,Other,Florianopolis,SC,2025-01-12,consumer,bronze,direct,1,85.58
1027,Pedro,Souza,49.0,M,Curitiba,PR,2023-02-28,consumer,bronze,social,1,87.71
1028,Gabriela,Lima,34.0,,Curitiba,PR,2023-09-14,consumer,gold,organic,1,105.14
1029,Ana,Araujo,42.0,F,Rio de Janeiro,RJ,2023-06-09,small_business,bronze,organic,1,92.96
1030,Tiago,Santos,26.0,Other,Sao Paulo,SP,2025-11-17,small_business,bronze,direct,1,37.07
1031,Luisa,Souza,25.0,M,Curitiba,PR,2023-01-22,consumer,bronze,direct,1,74.67
1032,Mateus,Kim,,M,Belo Horizonte,MG,2024-01-14,small_business,bronze,organic,1,58.42
1033,Lucas,Costa,44.0,M,Curitiba,PR,2024-12-13,consumer,platinum,email,0,75.65
1034,Camila,Ribeiro,38.0,M,Rio de Janeiro,RJ,2023-07-22,consumer,bronze,organic,1,23.38
1035,Andre,Melo,,F,Curitiba,PR,2023-12-18,enterprise,bronze,paid_search,0,136.45
1036,Lucas,Ribeiro,28.0,F,Campinas,SP,2025-08-30,small_business,gold,direct,1,41.23
1037,Nicolas,Almeida,30.0,,Porto Alegre,RS,2025-02-16,consumer,gold,email,0,105.9
1038,Olivia,Souza,18.0,,Porto Alegre,RS,2023-09-11,consumer,silver,direct,0,47.62
1039,Sofia,Santos,31.0,,Florianopolis,SC,2024-08-13,consumer,bronze,referral,1,20.0
1040,Valentina,Ferreira,35.0,,Curitiba,PR,2025-07-24,small_business,bronze,social,1,133.94
1041,Julia,Tanaka,18.0,F,Recife,PE,2024-08-18,enterprise,bronze,organic,1,56.55
1042,Felipe,Silva,32.0,,Salvador,BA,2025-01-22,consumer,gold,referral,1,27.15
1043,Renata,Oliveira,21.0,,Recife,PE,2025-06-16,small_business,bronze,organic,1,33.94
1044,Pedro,Costa,23.0,M,Fortaleza,CE,2023-07-28,consumer,platinum,direct,1,64.03
1045,Daniel,Pereira,59.0,,Fortaleza,CE,2025-04-07,enterprise,platinum,paid_search,1,20.0
1046,Luisa,Park,28.0,,Florianopolis,SC,2024-07-13,consumer,bronze,direct,0,45.98
1047,Eduarda,Matsuda,42.0,Other,Campinas,SP,2024-07-25,small_business,bronze,paid_search,1,67.62
1048,Ana,Souza,20.0,F,Belo Horizonte,MG,2023-10-03,consumer,bronze,paid_search,1,20.0
1049,Marina,Cardoso,35.0,M,Sao Paulo,SP,2024-01-02,consumer,bronze,email,1,72.94
1050,Luisa,Oliveira,36.0,,Fortaleza,CE,2023-07-17,consumer,gold,direct,0,103.53
1051,Mateus,Araujo,18.0,Other,Belo Horizonte,MG,2024-08-24,consumer,bronze,email,1,80.39
1052,Luisa,Santos,25.0,F,Campinas,SP,2023-02-06,consumer,bronze,direct,1,66.94
1053,Olivia,Matsuda,28.0,M,Porto Alegre,RS,2025-02-09,small_business,bronze,referral,1,48.71
1054,Paulo,Tanaka,30.0,,Curitiba,PR,2023-12-03,enterprise,platinum,paid_search,1,20.38
1055,Mateus,Melo,34.0,,Rio de Janeiro,RJ,2025-10-01,consumer,gold,direct,1,32.65
1056,Bruno,Park,43.0,,Brasilia,DF,2025-11-03,small_business,bronze,paid_search,1,65.89
1057,Karen,Santos,,F,Porto Alegre,RS,2024-08-05,consumer,silver,paid_search,0,46.05
1058,Rafael,Ribeiro,,Other,Porto Alegre,RS,2024-12-15,small_business,silver,social,1,46.16
1059,Lucas,Tanaka,27.0,M,Recife,PE,2024-12-07,consumer,bronze,paid_search,1,45.61
1060,Tiago,Oliveira,20.0,F,Goiania,GO,2024-10-01,small_business,bronze,paid_search,1,192.66
1061,Felipe,Silva,29.0,F,Rio de Janeiro,RJ,2024-11-22,consumer,silver,email,1,71.27
1062,Andre,Tanaka,27.0,,Recife,PE,2025-11-20,consumer,bronze,direct,1,56.46
1063,Tiago,Park,44.0,F,Porto Alegre,RS,2025-02-12,consumer,bronze,direct,1,42.57
1064,Karen,Araujo,30.0,Other,Rio de Janeiro,RJ,2024-02-26,consumer,gold,organic,1,71.87
1065,Nicolas,Almeida,32.0,F,Curitiba,PR,2025-01-14,consumer,bronze,direct,1,178.05
1066,Joao,Rodrigues,53.0,,Campinas,SP,2024-03-14,consumer,platinum,social,1,87.39
1067,Juyoung,Ribeiro,35.0,Other,Fortaleza,CE,2023-07-08,consumer,bronze,direct,1,86.23
1068,Paulo,Tanaka,30.0,F,Fortaleza,CE,2025-12-23,consumer,silver,organic,1,232.66
1069,Rafael,Ferreira,18.0,Other,Curitiba,PR,2025-10-30,small_business,gold,referral,0,174.11
1070,Valentina,Barbosa,35.0,M,Recife,PE,2024-05-29,small_business,gold,direct,1,29.1
1071,Julia,Costa,23.0,M,Goiania,GO,2025-11-23,consumer,bronze,direct,1,20.0
1072,Isabela,Melo,31.0,,Florianopolis,SC,2025-08-15,small_business,silver,email,1,61.25
1073,Renata,Almeida,45.0,M,Florianopolis,SC,2023-05-03,consumer,bronze,direct,1,26.81
1074,Julia,Tanaka,21.0,F,Florianopolis,SC,2024-09-06,consumer,bronze,paid_search,1,27.07
1075,Camila,Ferreira,41.0,Other,Recife,PE,2024-06-30,consumer,bronze,social,1,46.12
1076,Hiro,Souza,32.0,F,Belo Horizonte,MG,2025-04-11,consumer,gold,email,1,62.43
1077,Paulo,Melo,32.0,,Curitiba,PR,2025-08-08,consumer,platinum,social,0,299.03
1078,Felipe,Rodrigues,21.0,Other,Sao Paulo,SP,2024-02-18,consumer,silver,social,1,118.09
1079,Yuki,Santos,30.0,,Curitiba,PR,2023-12-27,consumer,silver,referral,1,24.47
1080,Karen,Cardoso,24.0,F,Sao Paulo,SP,2023-06-21,small_business,bronze,referral,0,85.11
1081,Mateus,Oliveira,33.0,M,Recife,PE,2025-01-14,small_business,silver,direct,1,27.92
1082,Beatriz,Souza,23.0,Other,Fortaleza,CE,2025-10-21,small_business,bronze,direct,1,65.64
1083,Valentina,Souza,34.0,Other,Rio de Janeiro,RJ,2024-05-02,consumer,gold,organic,1,100.89
1084,Rafael,Pereira,33.0,M,Fortaleza,CE,2025-03-09,consumer,bronze,paid_search,1,48.43
1085,Isabela,Matsuda,27.0,F,Brasilia,DF,2024-03-14,consumer,bronze,email,1,74.89
1086,Karen,Melo,50.0,M,Porto Alegre,RS,2023-08-20,consumer,gold,social,1,84.32
1087,Paulo,Kim,45.0,F,Brasilia,DF,2025-01-13,consumer,bronze,organic,1,168.04
1088,Camila,Santos,26.0,M,Fortaleza,CE,2023-03-13,consumer,silver,direct,0,83.9
1089,Yuki,Kim,38.0,F,Recife,PE,2024-09-25,consumer,bronze,direct,1,56.49
